hora_sinistro,tipo_via,latitude,longitude,tp_veiculo_bicicleta,tp_veiculo_caminhao,tp_veiculo_motocicleta,tp_veiculo_nao_disponivel,tp_veiculo_onibus,tp_veiculo_outros,tp_veiculo_automovel,Chuva,Sinistro,mes,dia_semana
20,0,-22.364124084173273,-49.03943111975985,0,0,1,0,0,0,1,0,0,12,2
14,0,-22.329825532323593,-49.10264300724059,0,0,0,0,0,0,0,0,0,2,6
19,0,-22.35013819,-49.05442936,0,0,0,0,0,0,0,0,1,3,3
13,0,-22.31690802966708,-49.042301699151224,0,0,0,0,0,0,0,0,0,1,2
17,0,-22.331626393293384,-49.036424034489144,0,0,0,0,0,0,0,0,0,5,0
21,1,-22.39058720477893,-49.07784855881632,0,0,1,0,0,0,0,0,0,4,0
15,0,-22.249844970821403,-49.05800581349071,0,0,0,0,0,0,0,0,0,8,3
12,0,-22.27944265142002,-49.08684531889418,0,0,0,0,0,0,0,0,0,1,4
22,0,-22.332341123313135,-49.08629416588026,0,0,1,0,0,0,0,0,0,8,5
20,0,-22.37137303992949,-49.060937757539364,0,0,1,0,0,0,1,0,0,1,5
14,0,-22.31876503,-49.07287215,0,0,0,0,0,0,0,0,1,4,1
16,0,-22.3049509838956,-49.10698634832452,0,0,0,0,0,0,0,0,0,1,2
2,0,-22.30803433824179,-49.09074840230439,0,0,0,0,0,0,2,0,0,6,6
18,0,-22.37428439,-49.04888508,0,0,0,2,0,0,0,0,1,11,5
14,0,-22.32328789,-49.07839836,0,0,0,0,0,0,0,0,1,9,3
10,0,-22.330647507515845,-49.07619659647879,0,0,1,0,1,0,0,0,0,4,2
6,0,-22.32875182563915,-49.06694523731178,0,0,0,0,0,0,0,0,0,10,0
11,0,-22.33702895266179,-49.06670144239781,0,0,1,1,0,0,0,0,0,5,0
15,0,-22.31096103722047,-49.09660341872579,0,0,1,0,0,0,1,0,0,4,5
16,0,-22.33733626,-49.06318033,0,0,0,0,0,0,0,0,1,11,5
13,0,-22.331656342941564,-49.08666673789842,0,0,1,0,0,0,1,0,0,9,0
21,0,-22.343207674832104,-49.0671176000784,0,0,0,0,0,0,1,0,0,4,6
10,0,-22.31583203929847,-49.07297399171416,0,0,0,0,0,0,0,0,0,4,1
15,1,-22.3299758,-49.0126062,0,0,1,0,0,0,0,0,1,6,3
7,1,-22.361952588216905,-49.040552201141416,0,2,0,0,0,1,0,0,0,3,3
7,0,-22.308541548,-49.1057810464,0,0,0,0,0,0,0,0,1,12,4
7,0,-22.33962323920963,-49.054561388276106,0,0,1,0,0,0,1,0,0,6,3
19,0,-22.35489620956583,-49.05809604475598,0,0,1,0,0,0,1,0,0,12,1
13,0,-22.270048109047476,-49.06859032760817,0,0,1,0,0,0,1,0,0,10,5
12,0,-22.32641528,-49.08866176,0,0,0,0,0,0,0,0,1,6,5
13,0,-22.35357093,-49.05361468,0,0,1,0,0,0,1,0,1,3,3
14,1,-22.293685248922586,-49.072874029841124,0,0,1,0,0,0,0,0,0,5,5
19,0,-22.313804621597345,-49.03379289639889,0,0,0,0,0,0,0,1,0,2,2
19,0,-22.28932924,-49.05424637,0,0,0,0,0,0,0,0,1,8,2
19,0,-22.330703170799918,-49.07814457255819,0,0,0,0,0,0,0,0,0,9,6
16,0,-22.320222971897515,-49.06844323685004,0,0,1,0,0,0,1,0,0,1,0
8,0,-22.34150061510613,-49.057621631891145,0,0,0,0,0,0,0,0,0,5,0
4,1,-22.340567916134578,-49.04732213002084,0,0,0,0,0,0,1,0,0,5,5
9,0,-22.33979617322781,-49.06009716436159,0,0,1,1,0,0,1,0,0,4,3
19,0,-22.33384332125034,-49.111209799227,0,0,0,0,0,0,0,0,0,1,5
11,0,-22.324403871403206,-49.04603575530511,0,0,0,0,0,0,0,0,0,2,5
7,0,-22.32711980821348,-49.06231490479573,0,0,1,0,0,0,1,0,0,4,1
13,0,-22.326606319366633,-49.049849468865645,0,0,0,0,0,0,0,1,0,1,2
17,0,-22.304118720821975,-49.10382389002069,0,0,0,0,0,0,0,1,0,8,4
16,0,-22.336778530844303,-49.0669913052462,0,0,1,0,0,0,1,0,0,5,2
0,0,-22.33116943,-49.11358641,0,0,0,0,0,0,0,0,1,11,6
11,0,-22.331801452387108,-49.07787924754544,0,0,0,0,0,0,0,0,0,11,2
18,0,-22.31370067,-49.03369075,0,0,0,0,0,0,0,0,1,5,2
16,0,-22.305982523919756,-49.11366676591181,0,0,0,0,0,0,0,0,0,5,6
13,0,-22.32747525182573,-49.058976457965215,0,0,0,0,0,0,0,0,0,2,4
21,0,-22.32347704708291,-49.03011602655069,0,0,1,0,0,0,1,1,0,8,5
21,0,-22.313479241783476,-49.03264478226666,0,0,0,0,0,0,0,0,0,3,3
7,0,-22.32845616,-49.04993748,0,0,0,0,0,0,0,0,1,3,4
13,0,-22.32739356594918,-49.08435965509492,0,0,1,1,0,0,1,0,0,7,5
21,1,-22.27534186,-49.09423181,0,0,0,0,0,0,0,0,1,6,1
20,0,-22.31069044358525,-49.02109564590875,1,0,0,0,0,0,1,0,0,8,3
8,0,-22.327347244152282,-49.084242212430865,0,0,0,0,0,0,0,0,0,8,5
20,0,-22.338005698380343,-48.962494589897155,0,0,0,1,0,0,0,0,0,5,1
21,0,-22.34232800402741,-49.10013432754714,0,0,0,0,0,0,0,0,0,7,5
19,0,-22.341765549396285,-49.061743689096474,0,0,0,0,0,0,0,0,0,5,4
6,0,-22.35931318,-49.0659796,0,0,0,0,0,0,0,0,1,4,6
11,0,-22.320347077073095,-49.0683247859412,0,0,0,0,0,0,0,0,0,7,4
3,0,-22.31661806,-49.06537493,0,0,0,0,0,0,2,0,1,2,6
22,0,-22.321305013800274,-49.09743104947331,0,0,0,0,0,0,0,0,0,9,2
16,0,-22.336792678066857,-49.06681877253753,0,0,1,0,0,0,1,0,0,7,4
6,0,-22.313208477014854,-49.12035039419739,0,0,1,0,1,0,0,0,0,6,3
19,0,-22.32051235,-49.12314605,0,0,0,0,0,0,2,0,1,2,5
10,0,-22.31143985860983,-49.02401823623973,0,0,1,0,0,0,1,0,0,5,0
13,1,-22.323029311033956,-49.05230597250463,0,0,1,0,0,0,1,1,0,4,2
18,0,-22.292300027906606,-49.05809785199599,0,0,0,0,0,0,1,0,0,12,0
22,1,-22.36149712905017,-49.03989819165142,0,0,1,0,0,0,0,0,0,3,3
20,1,-22.308437962222055,-49.00191210288419,0,0,0,0,0,0,0,0,0,9,2
7,0,-22.32037188211072,-49.06118123693135,0,0,1,0,1,0,0,0,0,4,3
0,0,-22.3276238997488,-49.10511306844399,0,0,0,0,0,0,0,0,0,2,0
19,0,-22.30844829565393,-49.002074142254955,0,0,0,0,0,0,0,0,0,3,0
17,0,-22.33620128931646,-49.06847187692102,0,0,0,0,0,0,0,0,0,7,0
2,0,-22.348892791655782,-49.11144310320061,0,0,0,0,0,0,0,0,0,1,6
18,0,-22.286419469402098,-49.03040265938069,0,0,1,0,0,0,1,0,0,2,4
7,0,-22.32016451285833,-49.07722284220697,0,0,2,0,0,0,0,0,0,7,0
9,0,-22.31267630613139,-49.07171678377045,0,0,0,0,0,0,2,0,0,6,6
21,1,-22.357875988909644,-49.042148560923465,0,0,1,0,0,0,0,0,0,3,5
9,0,-22.321882908556393,-49.08059488262507,0,0,1,0,0,0,1,0,0,10,0
21,0,-22.316066861243083,-49.1006296764248,0,0,1,0,0,0,1,1,0,12,5
17,0,-22.33187763068798,-49.077962918243294,0,0,1,0,0,0,0,1,0,6,3
14,0,-22.33716143195087,-49.109824950676185,0,0,0,0,0,0,0,0,0,12,4
14,0,-22.30485653849249,-49.07200187840694,0,0,0,0,0,0,0,0,0,9,0
21,0,-22.336874623095603,-49.05956490426902,0,0,0,0,0,0,0,0,0,6,4
22,0,-22.316980582486448,-49.06548868382194,0,0,0,1,0,0,1,0,0,9,2
18,1,-22.309723487732622,-49.056866913975796,0,0,0,0,0,0,3,0,0,6,6
7,1,-22.32311356,-49.0523499,0,0,1,0,0,0,0,0,1,1,0
17,0,-22.328839140052917,-49.068207995574866,0,0,0,0,0,0,0,0,0,2,6
22,1,-22.31179464264173,-49.05590129316031,0,0,0,0,0,0,0,0,0,5,4
18,0,-22.318808425887955,-49.11412455544874,0,0,0,0,0,0,0,0,0,5,0
9,0,-22.32660596,-49.11310997,0,0,1,0,0,0,1,0,1,8,5
12,0,-22.31995472117001,-49.06859170772786,0,0,0,0,0,1,0,0,0,6,3
19,0,-22.32008989,-49.06851771,0,0,1,0,0,0,1,0,1,6,5
22,0,-22.315663744295176,-49.10382422290957,0,0,0,0,0,0,1,0,0,4,3
7,0,-22.343301086458723,-49.077153318712035,0,0,1,0,0,0,0,0,0,5,0
10,0,-22.316778636584086,-49.114568275255124,0,0,0,0,0,0,0,0,0,7,4
21,0,-22.317102614347107,-49.075523382340535,0,0,0,0,0,0,0,0,0,10,0
7,0,-22.329895450921306,-49.08578403558747,0,0,0,1,0,0,0,0,0,8,2
18,0,-22.31565013213696,-49.103808223667684,1,0,1,0,0,0,0,0,0,2,5
21,1,-22.30260949,-49.117561781,0,0,1,0,0,0,0,1,1,12,5
8,0,-22.305756617536236,-49.0763753581765,0,0,1,0,0,0,1,0,0,11,5
14,0,-22.32046967707111,-49.06101648152477,0,0,0,0,0,0,0,1,0,2,4
19,0,-22.32016898485066,-49.077367535540645,0,0,0,0,0,0,1,0,0,3,3
11,0,-22.31196193,-49.07002824,0,0,0,0,0,0,2,0,1,6,0
20,0,-22.323504375127694,-49.05817106655502,0,0,0,0,0,0,0,0,0,2,4
16,1,-22.350460896243565,-49.04484147070591,0,0,1,0,0,0,0,0,0,3,0
6,1,-22.2724651899,-49.0636877381,0,0,0,0,0,0,2,0,1,5,6
18,0,-22.298115165424093,-49.07049575545001,0,0,0,0,0,0,0,0,0,5,5
7,0,-22.35992219328888,-49.033021021940634,0,0,0,0,0,0,0,0,0,4,3
22,0,-22.336815381778667,-49.06683182421588,0,0,0,0,0,0,2,0,0,6,5
13,0,-22.31264894315324,-49.029091718801425,0,0,1,0,0,0,1,0,0,10,3
20,0,-22.32379262976203,-49.06651797287206,0,0,1,1,0,0,1,0,0,2,0
19,0,-22.332071577463694,-49.086932111441065,0,0,1,0,0,0,1,0,0,3,2
22,0,-22.307517087244825,-49.00364268716258,0,0,0,0,0,0,0,0,0,9,0
21,0,-22.343339356216454,-49.077036236377765,0,0,0,0,0,0,0,0,0,1,6
5,1,-22.29228833,-49.10242827,0,1,0,0,0,0,0,0,1,2,3
17,0,-22.317459995790333,-49.077324005325735,0,0,0,0,0,0,0,0,0,8,4
20,0,-22.312284427962837,-49.071845033780725,0,0,0,0,1,0,1,0,0,10,0
22,0,-22.239951894975516,-49.05348096588527,0,0,0,0,0,0,0,0,0,11,5
22,1,-22.29733418,-49.1098264,0,0,1,0,0,0,0,0,1,2,5
10,0,-22.32002547,-49.06856044,0,0,1,0,0,0,0,0,1,5,1
19,0,-22.3242064194461,-49.064934050354765,0,0,0,0,0,0,2,0,0,5,5
13,0,-22.33024346475496,-49.07414755207088,0,0,1,0,0,0,1,0,0,2,5
16,0,-22.325839863269213,-49.07979812160625,0,0,0,0,0,0,0,0,0,5,4
13,0,-22.313914239787465,-49.033748035377485,0,0,1,0,0,0,1,0,0,12,3
22,1,-22.3504703,-49.0448488,1,0,0,0,0,0,0,0,1,12,4
19,0,-22.32032710603827,-49.07727015072454,0,0,1,0,0,0,0,0,0,4,2
17,0,-22.33368469,-49.05672383,0,0,0,0,0,0,2,0,1,8,3
18,0,-22.330758703945225,-49.08131855488088,0,0,0,1,0,0,0,0,0,11,3
6,0,-22.35015688932169,-49.10062328934565,0,0,0,0,0,0,2,1,0,12,6
19,0,-22.320128706310225,-49.088599040734934,0,0,0,0,0,0,0,0,0,10,0
7,0,-22.32008989,-49.06851771,0,0,0,0,0,0,0,0,1,6,4
16,0,-22.331710340296503,-49.077887096703144,0,0,0,0,0,0,0,0,0,3,6
13,0,-22.317859705505743,-49.07924879853785,0,0,0,0,0,0,0,0,0,8,3
15,0,-22.321172093418618,-49.05537175119986,0,0,1,0,0,0,1,0,0,7,2
15,0,-22.34812861247057,-49.05439578499051,0,0,1,0,0,0,0,0,0,2,2
10,0,-22.318770867,-49.013059181,0,0,1,0,0,0,1,0,1,9,5
21,0,-22.333172551803674,-49.11270490436564,0,0,0,0,0,0,0,0,0,4,0
17,0,-22.320237328262376,-49.06826602407849,0,0,1,0,0,0,1,0,0,5,0
18,0,-22.320040187030003,-49.060260199933474,0,0,1,0,0,0,1,0,0,12,5
1,0,-22.29323524012462,-49.0476682216381,0,0,0,0,0,0,0,0,0,4,6
20,0,-22.326870785240626,-49.118826710220155,0,0,1,0,0,0,1,0,0,8,0
7,0,-22.303,-49.0716324,0,0,0,0,0,0,0,0,1,4,2
13,0,-22.332485138480155,-49.056108309110776,0,0,2,0,0,0,0,0,0,6,0
23,0,-22.33069097,-49.07610291,0,0,1,0,0,0,1,0,1,7,2
13,0,-22.31004182,-49.01917391,0,0,1,0,0,0,1,0,1,12,4
11,0,-22.3258962,-49.07970414,0,0,0,0,0,0,0,0,1,3,1
6,0,-22.31633762906766,-49.10317640211972,0,0,0,0,0,0,0,0,0,6,2
12,0,-22.289252221962812,-49.056331310818635,1,0,0,0,0,0,1,0,0,4,4
7,0,-22.312933252651902,-49.06434167630337,0,0,1,0,0,0,1,0,0,10,0
14,1,-22.233331545024498,-49.151330293412656,0,0,0,0,0,0,0,0,0,1,4
0,0,-22.318356895711204,-49.07566679669767,0,0,0,0,0,0,1,0,0,11,3
14,0,-22.32593620033884,-49.07973998686192,0,0,1,0,0,0,0,0,0,6,3
13,0,-22.31513905,-49.08982674,0,0,0,0,0,0,0,0,1,2,5
16,0,-22.32340524,-49.05793823,0,0,0,0,0,0,0,0,1,5,0
21,0,-22.32612633203362,-49.06903017533345,0,0,0,0,0,0,0,0,0,6,6
17,0,-22.3287918,-49.06859942,0,0,0,0,0,0,0,0,1,6,3
10,0,-22.32515399,-49.06925971,0,0,0,0,0,0,1,0,1,8,1
14,0,-22.304797251093493,-49.07196294710615,0,0,0,0,0,0,0,0,0,9,0
14,0,-22.3384474,-49.11453384,0,0,1,0,0,0,1,0,1,2,2
6,1,-22.350273016757644,-49.044778667219845,0,0,0,0,0,0,0,0,0,11,6
0,0,-22.32091521,-49.10084622,0,0,0,0,0,0,0,0,1,1,5
16,1,-22.233323576153264,-49.15138200532594,0,0,0,0,0,0,0,0,0,4,4
0,0,-22.3498672,-49.1055978,0,0,0,0,0,0,0,0,1,12,5
20,0,-22.32157366680334,-49.066966576396005,0,0,1,0,0,0,1,0,0,8,6
14,0,-22.32022859,-49.06841191,0,0,1,0,0,0,1,0,1,9,1
20,0,-22.28237528544927,-49.059368862121126,0,0,0,0,0,0,2,0,0,11,3
14,0,-22.320869516192335,-49.07718106523199,0,0,1,0,0,0,1,0,0,7,4
17,0,-22.33029717902591,-49.05871092840564,0,0,0,0,0,0,2,0,0,11,4
7,0,-22.329609536070784,-49.09217805763695,0,0,1,0,0,0,1,0,0,3,2
9,0,-22.336935563676175,-49.05390603446302,0,0,1,0,0,0,1,0,0,11,2
21,0,-22.301375500127875,-49.034726013971145,0,0,0,0,0,0,2,1,0,12,1
15,0,-22.323321183204335,-49.074000965151214,0,0,0,0,0,0,1,0,0,6,5
10,0,-22.33865266228364,-49.106204615121726,0,0,1,0,0,0,1,0,0,7,3
22,0,-22.30935912392874,-49.10785911770232,0,0,0,0,0,0,0,0,0,8,6
6,1,-22.35053182094773,-49.044799418662784,0,0,1,0,0,0,0,0,0,1,0
7,0,-22.316419680433196,-49.018139131666025,0,0,1,0,0,0,1,0,0,12,2
12,0,-22.337881387275697,-49.052901495976634,0,0,0,0,0,0,0,0,0,5,0
6,0,-22.3103246,-49.022252,0,0,1,0,0,0,1,0,1,7,5
11,0,-22.33196887,-49.08616206,0,0,1,0,0,0,1,0,1,7,0
8,0,-22.31628217,-49.05627209,1,0,0,0,0,0,1,0,1,3,1
6,0,-22.330463636328375,-49.07524552045019,0,0,0,0,0,0,0,1,0,8,0
1,0,-22.320256795333975,-49.06834502792797,0,0,0,0,0,0,2,0,0,6,3
12,0,-22.317919979702246,-49.06909611656902,0,0,1,0,0,0,1,0,0,8,5
9,0,-22.32010379280761,-49.0685969249634,0,0,0,0,0,0,2,0,0,2,5
14,0,-22.34295607204064,-49.049646389487656,0,0,1,0,0,0,1,0,0,2,2
21,0,-22.34093202,-49.11129917,0,0,0,0,0,0,0,0,1,3,2
9,0,-22.37436653361526,-49.048875288315166,0,0,0,0,0,0,0,0,0,1,5
13,0,-22.31783186,-49.06908195,0,0,1,0,0,0,0,0,1,3,5
13,0,-22.311295960530142,-49.10990883046154,0,0,0,0,0,0,1,0,0,11,2
19,0,-22.33190660727714,-49.07784390586376,0,0,1,0,0,0,0,0,0,9,2
17,0,-22.311047840319958,-49.11715977494388,0,0,0,0,0,0,0,0,0,10,2
12,0,-22.318167983727214,-49.11413780813182,0,0,1,0,0,0,1,0,0,6,0
17,0,-22.350127483650123,-49.08359948712217,0,0,0,0,0,0,0,0,0,12,4
0,0,-22.325888624952004,-49.07962142946454,0,0,0,0,0,0,0,0,0,3,2
13,0,-22.323344024485,-49.09202529112839,0,0,0,1,0,0,0,0,0,9,3
10,1,-22.348272595946582,-49.04499695898032,0,1,1,0,0,0,0,0,0,8,3
19,0,-22.332196922914253,-49.08621408386265,0,0,0,0,0,0,0,0,0,1,5
20,0,-22.317139521645057,-49.07448756690958,0,0,0,0,0,0,0,0,0,8,5
19,0,-22.3158396,-49.07300055,0,0,1,0,0,0,1,0,1,3,5
20,0,-22.354487631436594,-49.10456077673934,0,0,0,0,0,0,0,0,0,9,0
9,0,-22.323378619141646,-49.05815503693672,0,0,1,0,0,0,1,0,0,11,3
17,0,-22.350127483650123,-49.08359948712217,0,0,0,0,0,0,0,0,0,12,4
19,0,-22.326678620703703,-49.021487156296395,0,0,1,0,0,0,1,0,0,3,4
12,0,-22.33189897,-49.08632397,0,0,1,0,0,0,1,0,1,11,3
21,0,-22.327393773402743,-49.09358943184185,0,0,0,0,0,0,0,0,0,9,6
16,0,-22.315647141151036,-49.006330689356545,0,0,1,1,1,0,0,0,0,9,3
8,0,-22.31368102,-49.03363538,0,0,0,0,0,0,0,0,1,4,3
14,0,-22.319648125658198,-49.059073898150835,0,0,1,0,0,1,0,0,0,5,1
10,0,-22.31642475,-49.11036769,0,0,0,0,0,0,1,0,1,11,5
22,0,-22.321725972334924,-49.06701407989524,0,0,1,0,0,0,0,0,0,12,5
7,1,-22.306668675171863,-49.059234633504396,0,0,1,0,0,0,1,0,0,2,4
19,0,-22.315817379456366,-49.09494120783049,0,0,0,0,0,0,2,0,0,1,3
14,0,-22.37428439,-49.04888508,0,0,0,0,0,0,0,0,1,6,2
23,0,-22.310954544352924,-49.09654182764023,0,0,0,0,0,0,0,0,0,1,6
7,0,-22.2962445,-49.04555896,0,0,0,0,0,0,1,0,1,6,4
21,0,-22.304016,-49.081997,0,0,0,0,0,0,0,0,1,9,4
19,0,-22.3746422,-49.0493996,0,0,2,0,0,0,0,0,1,6,6
16,0,-22.353455131680192,-49.05044885932542,0,0,1,0,0,0,1,0,0,1,6
22,0,-22.294128694535488,-49.081035117139265,0,0,0,0,0,0,0,1,0,1,2
20,0,-22.3215874,-49.07661188,0,0,0,0,0,0,1,0,1,12,4
7,0,-22.29183737,-49.07547709,0,0,1,0,0,0,1,0,1,3,0
14,0,-22.32611399,-49.03524043,0,0,0,0,0,0,1,0,1,7,0
18,0,-22.294277400212437,-49.05562503579368,0,0,1,0,0,0,1,0,0,4,5
15,0,-223377.00007937016,-490590.9999822615,0,0,0,1,0,0,0,0,0,4,5
0,0,-22.306848685168006,-49.110138633585244,0,0,0,0,0,0,0,0,0,11,1
23,1,-22.3471168,-49.0457634,0,0,1,0,0,0,0,0,1,8,0
15,0,-22.33228038,-49.08582971,0,0,1,0,0,0,1,0,1,9,3
12,0,-22.33873493569476,-49.059923393033245,0,0,1,0,0,0,1,0,0,11,5
8,0,-22.336907439943133,-49.06701886734408,0,0,0,0,0,0,0,0,0,1,1
8,0,-22.299540428895728,-49.07536464772774,0,0,0,0,0,0,0,0,0,1,4
10,0,-22.32595212708677,-49.091250441267825,0,0,0,0,0,0,1,0,0,9,5
15,0,-22.32293246,-49.06672237,0,0,1,0,0,0,1,0,1,2,1
1,1,-22.374298628290656,-49.04882150080153,0,0,1,0,0,0,0,0,0,4,6
9,0,-22.3258962,-49.07970414,0,0,0,0,0,0,1,0,1,10,1
7,0,-22.3154612,-49.07096386,0,0,0,0,0,0,0,0,1,8,4
6,0,-22.305829186819576,-49.050733874889396,0,0,0,0,0,0,0,0,0,3,0
1,0,-22.27419596073695,-49.068996414844236,0,0,0,0,0,0,0,0,0,11,5
19,0,-22.32909353,-49.06955237,0,0,0,0,0,0,0,1,1,5,1
20,0,-22.33216482299364,-49.08626466646261,0,0,1,0,0,0,1,0,0,7,4
21,1,-22.327071709079828,-49.11813306089127,0,0,1,0,0,0,1,0,0,7,6
6,0,-22.305872869296273,-49.05070895149832,1,0,1,0,0,0,0,0,0,7,3
19,0,-22.371338146901483,-49.06089554963557,0,0,0,0,0,0,0,0,0,3,6
18,0,-22.32024352,-49.06839941,0,0,0,0,0,0,0,1,1,7,1
8,0,-22.309665655765812,-49.08461612106793,0,0,0,0,0,0,3,0,0,5,4
9,0,-22.33979617322781,-49.06009716436159,0,0,1,1,0,0,1,0,0,4,3
20,0,-22.3422777115,-49.0937004954,0,0,1,0,0,0,1,0,1,12,1
11,0,-22.314105681064767,-49.06935806065269,0,0,0,0,0,0,2,0,0,7,6
8,0,-22.3177046,-49.0511333,0,0,0,0,0,0,0,0,1,11,0
18,0,-22.31371376,-49.03372767,0,0,0,0,0,0,0,0,1,1,1
17,0,-22.28963121,-49.05370493,0,0,0,0,0,0,0,0,1,11,5
12,0,-22.338083496982467,-49.05335660175837,0,0,1,0,0,0,1,0,0,6,5
16,0,-22.351573551492827,-49.10197169159819,0,0,1,0,0,0,1,0,0,9,6
21,0,-9999.0,-9999.0,0,0,1,0,0,0,1,0,1,9,1
8,0,-22.307567,-49.076983,0,0,0,0,0,0,0,0,1,12,4
18,0,-22.321995699767427,-49.059076218442144,0,0,0,0,0,0,0,0,0,5,1
14,0,-22.317945101632755,-49.052202576152226,0,0,1,0,0,0,0,0,0,4,3
19,0,-22.32473654705749,-49.04528977981514,0,0,1,0,0,0,1,0,0,11,1
19,0,-22.307909536765717,-49.057107491688704,0,0,0,0,0,0,2,0,0,9,5
9,0,-22.329037828831552,-49.065319869497756,0,0,0,0,0,0,0,0,0,4,2
18,0,-22.3074287363347,-49.122525059034594,0,0,0,0,0,0,0,0,0,6,1
20,0,-22.300069994652393,-49.03339682805721,0,0,0,0,0,0,0,0,0,9,0
18,0,-22.3172863,-49.08404909,0,0,0,0,0,0,0,0,1,1,4
2,1,-22.29983687,-49.065687669,0,0,0,0,0,0,1,0,1,12,5
19,0,-22.3295656,-49.0704038,0,0,1,0,0,0,1,0,1,10,1
14,0,-22.32145424,-49.02480071,0,0,0,0,0,0,0,0,1,1,1
6,0,-22.31861716682181,-49.06883973849376,0,0,0,0,1,0,1,0,0,2,3
10,1,-22.347374094667824,-49.045699887223044,0,0,0,0,0,0,1,0,0,9,1
5,0,-22.300385119954232,-49.034986650389044,0,0,1,0,0,0,1,0,0,12,2
10,0,-22.34051749,-49.07331949,0,0,1,0,0,0,1,0,1,5,5
9,0,-223063.0,-491136.0,0,0,0,1,0,0,0,0,1,4,0
12,0,-22.327492687983362,-49.084263344276344,0,0,1,0,0,0,1,0,0,11,1
18,0,-22.32099395236939,-49.07723552602165,0,0,0,1,0,0,0,0,0,6,0
15,0,-22.33697238,-49.09085526,0,0,1,0,0,0,1,0,1,5,6
7,0,-22.345337532337627,-49.09652262785786,0,0,0,0,0,0,0,0,0,5,4
16,0,-22.37426171889868,-49.04888795707621,0,0,1,0,0,1,0,0,0,6,5
20,0,-22.309654632990075,-49.08646044469154,0,0,0,0,0,0,1,0,0,9,6
11,0,-22.28173508,-49.07001079,0,0,0,0,0,0,0,0,1,2,3
23,1,-22.318023424041343,-48.98979975890671,0,0,1,0,0,0,1,0,0,2,5
4,1,-22.340593587206147,-49.04731422239331,0,0,0,0,0,0,2,0,0,2,2
7,0,-22.30115551342255,-49.110320316948,0,0,0,0,0,0,0,0,0,12,3
10,0,-22.320816556147694,-49.07047720936818,0,0,2,0,0,0,1,0,0,12,5
22,0,-22.30709105,-49.10631552,0,0,1,0,0,0,1,0,1,10,5
19,0,-22.317106180123098,-49.087745194535664,0,0,1,0,0,0,1,0,0,10,0
20,0,-22.298865196048595,-49.04424665073995,0,0,0,0,0,0,0,0,0,4,1
6,0,-22.31535134,-48.98553124,0,0,0,0,0,0,0,0,1,3,2
17,1,-22.3905221,-49.07787939,0,0,0,0,0,0,0,0,1,4,1
7,0,-22.32918938,-49.09125164,0,0,1,0,0,0,1,0,1,5,2
12,0,-22.3306909651,-49.076102906,0,0,0,1,0,0,1,0,1,11,4
17,0,-22.336923152801784,-49.06691086013137,0,0,0,0,0,0,0,0,0,4,5
10,0,-22.316062629488894,-49.069781758088396,0,0,0,0,0,0,0,0,0,9,4
16,1,-22.364358699035154,-49.03992833605681,0,0,0,0,0,0,0,0,0,3,0
11,0,-22.325951061984263,-49.05481230249594,0,0,0,0,0,0,1,0,0,7,0
17,0,-22.30437588478278,-49.09970111667986,0,0,0,0,0,0,0,1,0,5,2
9,0,-22.3810728,-49.0574275,0,0,0,0,0,0,0,0,1,4,1
19,0,-22.315507164068645,-49.137217303852715,0,0,0,0,0,0,3,0,0,5,6
7,1,-22.3132925546,-49.0340960798,0,0,1,0,0,1,0,0,1,12,2
14,0,-22.31290618,-49.03246446,0,0,1,0,0,0,1,0,1,2,2
12,0,-22.34868204018469,-49.09752564865967,0,0,1,0,0,0,1,0,0,11,1
15,0,-22.32642236,-49.10780698,0,0,1,0,0,0,1,0,1,6,4
20,0,-22.346736915633045,-49.08012324558716,1,0,0,0,0,0,0,0,0,11,2
7,0,-22.328132916121096,-49.10721955892048,0,0,1,0,0,0,1,0,0,9,0
23,0,-22.33225801,-49.109823,0,0,0,0,0,0,0,0,1,4,5
11,0,-22.30439306,-49.09972885,0,0,1,1,0,0,0,0,1,6,6
17,0,-22.324886872420176,-49.0223829414014,0,0,0,0,0,0,0,0,0,4,1
22,0,-22.336912353654593,-49.066850652577784,0,0,0,0,0,0,0,0,0,10,6
21,0,-22.337644650869223,-49.052741497056246,0,0,0,0,0,0,0,0,0,7,1
10,0,-22.320870539983492,-49.100672813723,0,0,0,0,0,0,2,0,0,4,6
13,0,-22.31985142670103,-49.07603774399225,0,0,0,0,0,0,0,0,0,12,1
8,0,-22.33213086,-49.04307745,0,0,0,0,0,0,1,0,1,2,0
23,0,-22.304006811678537,-49.082093540757015,0,0,1,0,0,0,0,0,0,8,1
18,0,-22.3320449,-49.08616734,0,0,0,0,0,0,0,0,1,6,3
17,0,-22.3123653,-49.0705244,0,0,0,0,0,0,0,1,1,3,5
8,0,-22.3274213,-49.08424931,0,0,0,0,0,0,0,0,1,8,5
19,0,-22.289878350216316,-49.05328282276098,0,0,0,0,0,0,0,0,0,4,5
19,0,-22.339465197878514,-49.0452839053501,0,0,1,0,0,0,0,0,0,11,5
2,0,-22.35670647,-49.04722584,0,0,0,0,0,0,0,0,1,6,6
19,0,-22.320185286965355,-49.07722635649653,0,0,0,0,0,0,0,0,0,5,5
18,1,-22.38916755,-49.0230428,0,0,0,0,0,0,3,0,1,8,0
21,0,-22.2898344084134,-49.053416252364855,0,0,0,0,0,0,0,0,0,5,0
12,1,-22.3411171,-49.0475313,0,0,1,0,0,0,0,1,1,4,2
